num_rooms,square_footage,location_rating,price
2,4645,4,315767.32004551805
1,947,1,126716.10416323604
3,1645,2,271541.6462159094
4,1551,2,275799.84203913633
3,2073,5,329817.3184751822
2,957,5,272512.772886049
5,4960,1,376261.756154179
3,2605,1,246790.91988614827
2,3231,4,298620.6477167554
2,3700,5,329030.33829845383
3,2062,2,258350.30337478156
1,839,4,241811.3067535381
4,2775,3,305987.2801007801
4,4665,4,389311.0915035743
2,1376,3,196653.57667627503
4,986,3,320965.2822929643
2,3336,1,226971.82931053464
1,3465,1,195640.02341720302
5,4560,1,368687.9840542797
5,4896,4,461408.67050462606
5,1889,3,330037.4754892008
1,2090,3,208240.88515967535
5,4210,1,358921.16339138924
5,1560,4,386721.5386119991
3,3397,4,320268.71297419915
1,2453,4,256036.0837936659
5,4791,1,381727.3389698561
3,1180,4,313919.36741180794
5,1346,4,391543.06034797226
2,2298,5,299863.9706700984
5,2314,2,340108.13554368576
3,2834,3,303428.5523157405
2,1607,3,243209.1689995102
1,2651,3,209012.90193433844
1,4910,4,311082.8463595882
1,845,1,98459.26502326713
5,2531,2,343834.0335806651
3,4745,1,273451.2475949915
1,2847,4,273330.2707576362
3,4914,2,317315.6943713729
1,4418,5,289026.69551965006
4,4774,3,385131.4320069783
2,1077,4,240819.02072111345
5,2612,3,375032.2010871845
2,2048,5,318529.74490044994
2,3497,5,349452.8521332585
4,3000,2,322010.25251767115
3,2596,2,294894.68167845096
2,4718,3,312308.8924502958
4,3898,3,380245.4236591912
3,4512,1,244193.3849039443
4,3777,5,401426.27244108304
3,4204,2,293755.8069487148
4,3755,1,297088.2776899523
2,2003,2,236596.54955558266
2,3474,2,258956.56457958109
4,4573,3,367919.6284836215
2,3928,4,300427.7355204489
4,3119,1,257285.25826685794
4,3338,1,335491.07735020516
5,3846,4,439393.61740376055
1,3288,4,239734.41534009142
2,2822,1,217466.60602098872
4,3910,2,350400.76633828535
1,4128,1,170212.9320614885
4,2341,1,262515.7224991902
2,4089,5,375992.0272633625
4,4519,1,300807.07922541327
3,3620,2,284711.2569699654
3,1638,2,304078.56840396684
5,4214,5,448027.3793254252
2,2626,1,195602.96945613204
2,804,2,196247.56569799082
1,3731,2,215421.91795424744
4,4311,5,427930.5000304677
2,4458,2,228037.78793873746
2,4105,1,249513.3307039861
1,1723,4,225719.13734327746
3,1058,1,253584.87780360336
2,1342,2,178955.5910233491
1,3087,1,146178.54183904058
3,2043,2,254766.0704667409
2,2674,1,216361.66289086486
3,1923,4,306482.1497753876
2,1094,4,286177.3452344566
5,2113,5,469416.8445979784
4,598,2,283351.10553317197
1,1760,5,275068.16353424016
2,915,4,280772.3813151444
4,3998,1,290857.5307295123
5,3758,1,319967.77171828423
3,4759,3,358430.66972733056
5,3950,1,355433.01515619416
4,3489,3,338394.5138206133
1,4055,5,297731.42193034623
4,2414,4,384033.24184711
3,2790,4,348771.62312393513
4,3318,3,341389.3554807949
5,1030,3,336788.3908532452
4,4823,2,370765.69208331127
4,1204,2,243146.17000215434
4,4874,4,396500.2716701534
4,3395,3,389476.2244055329
3,2314,5,345292.2156267583
4,4831,4,414136.32597330026
1,2177,2,224872.13269365317
3,4166,5,375077.88914285204
3,2004,2,265474.91140961257
4,3280,2,302891.40705614287
5,4045,2,364730.83922882524
4,1179,3,286216.36086146923
3,2096,2,263327.5424995555
2,2482,2,232844.13459760623
1,2777,1,171646.23612583792
5,675,3,317907.73494222085
5,4591,5,491880.8656530731
5,3268,1,311933.3505170123
3,4759,4,326351.73159342125
5,1629,2,338921.10300078546
5,4688,1,344340.73885931453
2,2636,2,273285.73626668996
2,3709,3,291303.908136995
2,751,3,246004.36351024438
5,927,5,410446.18322256417
5,1180,1,274078.0127861171
4,3624,5,412399.47779532714
3,1078,3,265433.6568848277
4,4104,3,339692.22050392895
3,2354,3,271935.00380731176
4,2882,4,381559.35951326427
2,4752,4,336083.6762562079
5,3819,2,372845.49892278743
2,3384,1,196758.59239189432
4,4873,4,415961.36909942306
3,2757,4,358682.37519628485
1,1302,5,249573.6004270558
1,2326,4,201436.75940791334
5,3032,3,386421.94209909136
5,1226,4,385261.2168848215
4,4032,2,342289.2813760722
3,3476,4,342661.1452167837
3,3069,2,303737.95077276713
2,4027,1,169042.28435491858
4,3735,3,347293.61497292935
2,1725,5,298537.959695254
4,4553,4,395012.9333607574
4,3618,5,413400.3466726026
5,3339,5,491780.8980097849
5,3231,5,475850.35929586826
3,523,5,332567.9482946308
3,1868,3,304845.18003835663
5,2682,2,307609.6911547395
1,3032,1,165942.97449962999
3,1826,1,210691.80391936726
2,916,1,165435.7125516717
1,4487,3,243516.37479687235
2,585,4,228240.88411878722
4,3219,5,445738.8112879121
4,4260,4,377151.4703427732
4,3259,2,294820.8043147659
3,1701,3,279083.3091529794
3,3556,1,248333.44154070274
4,1516,5,393386.96581903676
3,679,1,226767.39186196215
3,3959,3,329701.7891989642
2,590,4,236095.34902396915
5,3211,1,340997.0388240274
4,4973,1,359165.2132807571
1,4870,5,323468.3839511054
5,1714,4,396094.02429853537
5,2264,3,337990.83413396904
2,4881,4,352472.5538835251
4,4765,4,406961.05734013923
1,2993,1,135059.12730646052
1,4882,4,264766.15164748
2,4710,5,351797.33199308097
5,4092,1,373842.0808205043
2,4474,5,361783.4503949096
1,2125,5,291261.81523351755
5,1432,4,396326.9259767897
5,2916,1,310489.58422519953
2,4766,1,231380.18589408815
4,1700,1,303957.07750206714
3,4028,1,243532.09096227022
5,1926,4,379961.9962696015
5,3590,5,452118.5527414969
3,4865,2,282426.7762836171
1,3936,3,211574.26301042983
3,3289,3,303424.11123800377
2,3976,5,315291.303967408
5,734,3,346129.87008286413
5,3238,3,380125.00142963784
4,4140,5,426393.52582078794
1,1774,5,265247.2573307798
2,2884,3,260360.94036053482
3,2158,5,385143.35430528625
1,2498,5,287442.6560482705
1,4831,1,209730.77337997072
2,2477,5,298031.5049301476
4,4992,2,366111.7971587054
2,2716,3,276453.8040984509
2,1255,2,191777.3333443504
4,989,2,313660.8144054836
1,2349,3,227582.3709300036
1,4790,5,293073.62040177756
3,1848,1,231370.71350852083
4,1565,5,403032.16363458923
1,2653,3,224751.71611995742
1,4083,4,295775.1893908181
4,1542,4,332086.8941677757
5,631,3,337579.86356164934
1,1161,4,245047.14841904756
4,2044,4,368865.24066782545
5,2357,4,421465.23083788547
5,2265,4,387193.3495959955
1,4132,4,274645.3932500603
3,3974,5,347777.8408715133
2,1299,5,333277.62192878895
3,2134,2,252513.76588299044
3,3248,4,348048.5208054047
1,4438,5,336307.94832072064
4,4355,5,445596.2186288524
4,4872,3,399376.84226367157
5,4251,4,413225.4644316938
3,2497,3,302748.5486561866
2,3634,4,287744.2106197628
5,2560,4,393954.37692804827
2,2467,4,297329.07636242954
5,2402,2,338279.5006884642
4,2454,2,299251.8943486141
1,1893,1,137790.14161345552
2,3153,3,288071.939841788
1,4459,3,206578.62716213294
5,2951,3,325364.75492712826
5,804,3,343776.87552369625
1,4861,1,171036.49374548084
4,825,5,362641.6729207876
2,3964,1,245298.045697516
1,3268,3,240640.86695687444
5,4137,4,404805.6187666857
2,4576,3,311179.71037995775
2,2556,5,310870.75750493753
3,2672,5,351835.78873204545
2,1836,4,280943.0883294269
4,1258,2,330828.06020637567
1,841,3,148689.67260465166
4,3355,4,376501.18167840195
3,3365,5,373870.1495856846
4,2647,1,304779.637582184
2,2709,5,297787.8608865551
2,2148,1,207872.1839409578
2,3567,3,287726.15458445525
1,4511,1,180153.07359652387
5,3187,3,394771.22323377966
5,1552,3,322953.9682323489
3,3381,5,354800.0350651858
4,1442,1,250875.9405642261
5,740,1,281377.4495595824
1,4071,4,267528.3227534927
2,3476,4,299233.19879424
3,4717,2,303513.50563380384
2,3420,5,314725.4584390986
1,638,1,111896.57415387093
2,3505,3,266128.4472363385
1,4004,2,174591.27589587634
4,843,5,376025.8349696756
1,576,1,127413.83771604455
4,865,4,345592.3542416943
4,3588,2,332048.88851643685
4,4841,3,408791.2472188536
2,4703,1,218894.9369269387
2,4593,3,305574.92057594383
2,2528,3,238991.34867277637
3,627,3,227959.000973492
3,2804,2,251141.95211966083
5,2662,1,354524.3945687995
3,1743,1,179629.2332499955
2,3259,1,231702.51974970402
3,3745,1,272235.4926777767
3,2343,4,344479.8127712983
3,4648,4,374507.22708713904
5,4793,2,407090.00472457916
4,4902,5,428054.94014666806
2,3912,5,350863.4516813493
2,723,4,275414.2131042162
5,4017,5,435094.9454577521
1,1660,1,146856.46455980194
4,4180,1,279550.2317650132
5,2831,2,352582.30780828
2,3697,1,196570.49216059668
3,3309,1,260273.55517061654
5,3604,2,349513.5987957218
1,3105,3,216518.55138784857
5,3746,1,330628.80690704787
1,3282,1,202549.8766127893
5,3262,1,324808.5919338361
1,3496,5,311020.32699020836
5,4943,1,363805.2662173931
1,547,1,114831.98782803175
1,1918,5,313197.048012144
5,3300,3,407921.2924967299
2,3160,2,248192.88239507994
5,4980,1,307309.2805265058
2,3753,4,326081.28970199614
1,3962,5,289349.4284124706
5,1550,4,404908.8023971355
1,979,5,251617.82292932432
2,1501,2,214972.27049489552
5,4516,5,492649.31658981624
5,4776,3,413488.5509794436
5,4126,4,437127.97165001015
4,3763,2,296867.4325922088
2,3378,1,240354.94258700238
1,1116,3,217935.8054730237
1,4176,4,289731.45012655674
5,3662,5,448952.4834808833
3,1673,3,244685.2856471241
3,4430,1,253358.547357152
4,2203,4,321099.83052928303
1,4512,5,312512.9197402471
5,3949,3,393306.54267762275
4,4851,3,347722.80963067006
5,2939,1,333526.04953411885
1,1889,1,131784.1525134231
3,1970,4,334747.18544577615
2,4957,5,345370.21571691433
2,3288,2,237554.048936417
5,535,4,360927.5401470988
4,1548,5,403017.522432159
2,1949,1,160373.9922960442
4,1037,5,400118.283898526
1,1486,4,195780.64798445103
5,3309,3,359288.18906916556
4,1495,2,285324.4809808191
5,4042,2,386520.1690866484
2,1704,3,228489.8324028463
3,3572,4,329816.53013178613
1,1610,2,207484.37577348386
2,3649,1,191859.71944604308
5,2967,3,370575.36054595234
4,628,5,357857.6534216867
5,3081,2,331400.16291541513
4,2216,4,358324.71259899595
5,4824,1,382908.0426458924
1,2667,3,238814.56193216442
3,1311,5,355702.591162238
4,1593,3,336229.0070236505
2,1347,3,221347.5672211299
3,1686,3,264198.82514042716
1,3296,4,254971.01201472225
4,2398,4,337325.6336995673
5,3728,3,386391.44209754816
5,2271,2,316376.9447509943
3,4578,4,322555.99001847603
5,1949,2,315346.8775167743
3,3161,2,303024.7637814315
3,2678,3,311743.9487474577
2,2892,2,220097.0001997161
2,2618,2,199027.77628266005
2,4345,3,293180.7417632325
5,1835,1,316243.50269126886
4,4769,3,391536.4119528248
4,4719,1,331515.92227955675
2,2614,4,293325.6741612414
2,3640,4,304802.76458129636
4,4225,1,298475.668000862
2,1764,2,228014.6834820434
3,4776,4,320783.05032879044
1,4767,4,267909.74651641655
3,671,2,263765.05432450323
4,2771,3,357911.43601776013
2,3544,2,259733.0710558166
1,1553,1,149839.05095831386
2,3760,4,307059.40367489384
3,980,2,263958.6841356707
2,2074,1,175470.43151137768
3,4634,4,321957.77764041466
1,4495,5,304633.4091863004
5,2447,4,425811.2635654151
5,2153,4,388644.86908583157
1,3338,4,250907.50184103442
2,3024,4,294678.6723104274
5,834,5,416099.08043297904
3,4966,2,269753.3277338255
5,3099,4,434709.64431384066
3,1194,3,289145.6195187858
1,3881,3,258851.31435013967
5,4094,4,438342.70244720194
1,1943,4,230773.27198071207
4,3975,2,310183.40411521
1,4501,5,318107.60346214764
5,3203,1,328560.16054910014
3,3570,3,314950.14811951894
1,1065,5,245862.92684041904
5,3677,2,338960.1141273958
2,4410,2,219352.70636225445
3,4256,2,298062.91691419773
2,4868,2,288924.43436929723
2,1454,5,307805.05256316066
4,1105,2,269379.8531230343
1,2775,1,154055.90488104284
2,4056,1,211144.72367764346
3,514,1,207331.2638239286
2,4859,2,242324.84988705863
4,3500,2,309659.7700853828
5,846,1,299478.7362400063
3,1842,1,244437.18249683734
3,2065,5,341969.5937066845
5,1408,3,368546.38479433436
4,1880,1,251120.48295477754
4,4440,4,374096.79689312406
1,3293,1,165433.18522262818
3,4789,2,300044.0105297794
1,3543,2,196706.15905197998
2,3425,4,326657.7242854568
1,1896,4,224369.3655596291
1,3089,4,254670.2465354848
5,753,5,401578.64518655406
1,3813,3,251337.4665862011
2,1980,5,293390.93777185807
1,3145,2,196582.87700229362
4,3718,2,324265.43062067573
1,1579,3,208757.76370425135
5,3388,2,374915.1914184918
5,2343,3,378558.1075383791
5,2437,2,345296.37500751065
1,3079,1,132817.00760190055
2,4278,2,237508.3049980685
3,1051,2,277462.42326451116
5,4615,2,380811.4575065188
1,3481,3,219499.83079952
3,680,2,250903.61864779866
4,4225,1,257905.39382738573
4,1039,5,349221.93218626594
5,4205,2,371559.5051872181
5,4850,4,415550.33205583604
4,4420,3,354334.91552693833
5,2446,2,340450.0675226482
4,3928,2,342680.53972484963
1,4528,5,306877.3281214037
3,1995,3,324363.73173027363
1,2651,3,205271.81860492672
4,4610,3,372008.7901797575
1,4085,5,290549.5650398634
4,1189,1,259294.44350233825
1,517,4,219343.0482409858
3,3870,3,339840.51763874386
4,1661,2,310847.33033327345
5,2431,1,257103.01880508993
5,4927,2,351064.2396833762
5,2170,3,416820.2267613888
4,953,1,250127.81866936473
5,2348,1,321356.86264593055
2,2320,1,197958.74131725862
3,3038,3,299743.4341465383
2,1981,3,211629.71923531085
4,1438,3,303202.0152955664
4,1645,1,269650.37569174
3,667,3,266262.2272003957
1,610,2,146790.32858967857
3,3531,3,291814.959716892
2,2913,1,165062.9489974765
2,3284,1,204809.21513688017
2,3817,2,233968.12179048941
2,3457,2,239789.2926494254
1,3860,3,202768.02191772143
4,4663,5,442394.4804744382
4,2021,3,327086.9549791105
3,3747,4,356764.08606840705
4,3409,5,420965.5046458027
4,572,5,359615.8957938079
4,763,5,372263.40415340476
1,2567,4,242290.2780878602
1,3832,1,160896.53750035836
4,1206,2,277011.12860345107
2,1221,5,295683.8898849344
4,4308,2,355646.11459397775
3,4690,5,404535.6599786077
5,2071,4,409430.47252771666
3,2824,2,270849.7907540926
5,2723,5,394868.5812919536
1,4830,4,273644.15158345894
1,1425,2,150519.20274261726
4,4120,1,326607.1515353055
5,687,1,287715.7154935559
1,4504,2,201792.20089238777
1,2636,3,208440.11699875136
4,3778,5,418071.8084609183
1,3623,1,192485.8314822818
5,1912,2,353980.0750218504
3,963,3,272542.49772423797
1,4332,1,168061.55140147032
2,4051,2,246383.58934141236
1,2729,2,214136.67084369028
3,4431,3,373209.4806414473
4,2399,5,405499.0900903408
4,2686,5,404349.53534889827
3,4911,5,418637.59629419557
4,4994,3,344957.7868240818
1,560,3,220682.5851817065
5,2340,3,407676.6267190284
1,1779,5,265575.1049981539
5,527,2,376617.40363588574
2,966,3,267772.12632955966
3,2809,1,265864.625389738
3,1697,1,172773.11798815228
1,1656,2,137143.97874807418
4,1917,3,308215.99897100247
3,3605,3,358427.43851610087
5,3656,4,418278.4964023711
4,1867,4,366379.72504495527
5,927,3,337072.12891542376
3,1960,2,234535.27125383556
5,4291,2,397141.61677187297
2,2043,4,294374.17760114756
5,2714,4,402760.22886667534
1,1420,5,255791.72288582736
2,3513,2,255559.76208196866
1,4977,1,160528.35696063386
5,712,5,433395.21270289883
4,2290,5,431493.82699737436
1,3920,2,196417.5723448262
4,1047,2,248681.26678675314
2,794,1,185437.94994126353
5,2472,4,404716.5506759194
4,2629,1,297588.8163635822
1,1707,4,247018.96869523992
3,752,4,307755.87801179435
2,1000,5,296865.77333850675
2,4352,4,338611.76015663287
4,508,3,313685.9561764043
2,4248,1,185630.22543174855
5,3275,4,431606.2455106416
2,2875,5,338767.0541794324
5,2328,1,319751.29253524775
2,4414,2,249689.34068080876
5,4214,4,430302.1380393199
1,4871,5,320984.5987820265
1,2039,1,138060.86244308975
2,2030,1,198045.8739354275
2,1100,4,260566.15130367922
2,1927,4,289878.8442848179
5,3951,4,389389.3408169811
3,3729,5,364207.0190397629
2,2570,5,316377.17580067046
2,1660,3,220369.37837101682
4,1181,1,256549.24903646862
2,3271,3,282120.95441764063
3,1546,4,324264.33728676336
1,2269,5,240778.47944516083
4,4261,5,437852.107083615
4,4660,1,292364.9287098304
4,2951,3,339902.6152415167
1,2811,5,293353.3952467942
5,3354,1,306368.5743537187
5,4956,3,412201.20581232145
1,2327,5,284971.3195915647
4,4812,1,320050.2549375986
3,1022,5,342423.56125950784
1,701,5,247333.61220954498
4,1198,2,248330.50554218187
4,1289,3,307274.62090626475
2,772,3,227538.4632368896
1,1569,1,116434.1900078248
5,2151,5,471536.85187496484
4,3544,1,301503.0423784907
5,1402,4,406720.89545420697
5,2317,5,411616.28235208127
2,744,5,301969.70438463544
2,567,4,289158.6787163557
1,3823,2,188183.8939344308
1,2186,3,188415.28610279242
4,2469,2,292251.9381371886
3,3349,3,321780.13799516397
4,2519,4,367350.9977663305
5,3866,4,440020.8193645522
1,1599,5,268677.11854374234
1,1202,1,126937.82097243675
1,1118,4,246189.16653660982
1,4503,2,191492.88376085594
3,4601,1,290444.5465967212
4,1389,4,377520.1992259646
1,1182,2,203055.74903476634
3,2818,3,323234.7687311046
2,1818,4,268076.6833272192
3,1813,3,282489.0564747404
1,1559,3,235179.22530221267
1,502,5,235260.44508876727
3,520,2,238398.38157422093
1,2657,1,156839.71909859375
1,829,5,294444.2936894863
3,2518,1,228359.6978488816
4,1240,3,290653.4975161642
5,791,4,358144.96381940186
4,4786,5,417688.02753809106
3,3293,3,315718.46939771593
1,4286,3,237946.76686365547
4,2111,1,313957.73874756193
3,1081,1,221659.44548036475
3,856,5,372090.2366179667
2,3418,4,304018.62435741234
1,4438,1,166628.5894470624
2,2368,4,278398.43120040564
5,4849,1,335007.4417305379
3,1501,4,350022.2810513299
3,4208,3,320842.7734997833
1,4155,4,267980.4392824482
2,2019,4,273194.9575456115
2,2303,4,293121.03443711717
1,4457,5,323837.5097793033
2,2121,4,299092.9085334106
1,639,3,178329.68193805256
2,3200,5,335166.6722139987
1,2745,5,251583.86967744678
5,4121,5,470287.17639558954
1,1664,1,114631.13436694448
1,1862,3,238468.64814673582
2,3084,4,260068.3078935505
2,2052,2,188503.79265145253
1,2712,1,157427.84182806293
1,2928,5,282006.68687034544
2,2891,1,233276.14126552767
3,810,4,317447.4071537799
4,2654,3,324629.16601489705
5,4851,2,417382.7171341466
1,1723,3,226275.05502779112
2,1640,3,265701.8714714842
4,2459,1,243462.32060945968
1,2408,5,284018.3403965814
2,2814,5,289023.01556255063
2,3727,1,202846.6929111766
3,936,3,280532.25775654294
1,1111,5,248056.24713455042
4,2913,4,370696.5427120254
5,4731,2,399977.5504018238
3,1133,2,248230.73847307768
5,1698,4,462926.90838630055
1,3804,1,173168.33264529545
4,568,2,258512.3040646117
4,1266,4,383453.5491416272
4,2506,5,368944.77689537575
2,4228,1,225693.65546459513
4,3871,5,401572.0344429881
2,1981,2,209600.4132323407
4,3895,4,381175.1714643696
5,3652,5,465845.2685040256
5,4069,1,357043.6713558695
4,1219,3,337230.84487743035
4,1221,3,361937.6889658375
2,4908,3,265804.5511256147
2,3468,5,365619.09554783325
2,4404,3,287002.03616787185
1,2452,1,156755.14844830584
2,2940,5,320471.1900251021
2,2135,4,287946.6608470771
1,2532,2,183506.00125734985
4,4057,5,448762.0405589348
3,1292,5,321066.7461748289
1,4168,1,175807.07869860547
2,1059,3,245861.12533902694
1,1478,5,258190.13491737828
5,1768,1,348883.59164181276
5,809,2,326211.3348881302
4,4264,5,408025.07719767
2,1343,3,237904.88989639678
5,3136,3,385768.55680177175
1,1133,1,154955.15572929077
2,2012,2,231255.28336361403
4,2722,3,350859.261183828
2,4110,1,238748.40953113468
2,4895,5,343862.68613218766
1,4253,2,183241.78299805868
2,4634,2,250572.52197340355
1,2566,2,220884.23347894833
1,3961,5,297272.25310480845
2,4400,4,357523.8795208023
4,3795,5,432542.1699545829
4,782,1,251526.75957761932
3,1961,3,271657.23006152886
5,585,3,372357.58564016776
2,1523,5,301235.78864023037
2,3011,1,218913.54198580462
1,1572,3,178464.67567216724
4,3480,3,367483.2301778103
2,3371,4,289054.5378212173
4,4938,5,463989.10722275596
3,1467,5,367764.60288424225
2,4258,4,296111.29757863405
1,3045,3,214912.4042877348
4,3260,1,307635.23578267684
5,2560,2,339323.98334031313
4,1456,1,265122.9398999438
4,3831,1,287186.22948782286
5,577,4,388599.7661174715
4,3994,1,301455.79384836846
3,1752,4,301503.06999982917
2,1070,1,208169.96720082712
2,4264,2,270277.194077921
2,607,3,238889.26331433386
4,3908,2,326245.21548034105
5,2238,1,306111.2760537554
4,2561,5,376885.33010899654
2,3068,2,218368.81504940035
